date,open,high,low,close,volume,atr_14_pct,atr_vol_20,range_pct,dist_sma50_pct,macd_hist,bb_bw_20,vol_ratio_20,vol_cv_20,cmf_20,up_down_vol_ratio_20,ret_vol_corr_20,pct_dist_to_20_high,breakout_up_20,breakout_down_20,vwap_dist,vwap_slope_5,wick_to_body_ratio,inside_bar,engulfing,gap_pct,up_streak,down_streak,wick_up_streak_3,wick_down_streak_3,ret_skew_20,ret_kurt_20,ret_skew_60,ret_kurt_60,dow,dow_sin,dow_cos,hour,hour_sin,hour_cos
2021-09-02 18:30:00,1100.95,1141.45,1097.4,1138.35,29692892.0,0.018518056545072468,0.7142495197613673,0.038696358764878924,0.11999330965475831,8.746075694608944,0.14590613447823514,2.2165792670007796,0.44706454102323984,0.15600090943644812,2.030366558993235,0.40330123308720517,-0.002715843882780791,1.0,0.0,0.011207509179201602,12.699999999997459,0.17780748663101437,0.0,0.0,0.006812985825331541,3,0,2.0,1.0,0.4206193452606572,4.1374917187762685,0.20904869263084289,3.5336405347150643,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-09-05 18:30:00,1150.0,1182.0,1149.55,1156.05,32575844.0,0.019629056187948014,1.1662111965018547,0.02806972016781283,0.13451241628916638,10.848716346464489,0.16732982535853402,2.290864584493607,0.5173923307676073,0.11765756669686779,2.9327008218550548,0.5144122470984852,-0.021954314720812204,1.0,0.0,-0.005576901020759465,16.989999999996655,4.36363636363569,0.0,0.0,0.01023411077436648,4,0,2.0,1.0,0.8428477575031511,4.398232556994627,0.17902418168385464,3.398763097610621,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-09-06 18:30:00,1158.15,1171.5,1149.55,1163.3,16800188.0,0.01946115209680619,1.4359510669737487,0.018868735493853716,0.13804674277776122,11.879673245103017,0.181822287633243,1.1430981861296428,0.4891757541420716,0.1302907104473512,3.5180414835969254,0.4799088512663512,-0.01582064297800341,0.0,0.0,0.0015928365405311529,16.739999999996662,3.2621359223295854,1.0,0.0,0.001816530426884767,5,0,1.0,1.0,0.8652320154080513,4.776663145650022,0.19827360174292472,3.4905508755218273,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-09-07 18:30:00,1168.6,1169.6,1147.0,1158.8,13848534.0,0.01953431240721869,1.6301708972399378,0.01950293406972721,0.13000520730739287,11.407941336793346,0.18903020457031688,0.9349276051791481,0.48301231117500887,0.14176139339458985,2.7543509412178113,0.47082079090937734,-0.01962774957698818,0.0,0.0,0.00028773666340578183,14.903333333330304,1.30612244897946,0.0,0.0,0.004556004470042079,0,1,1.0,2.0,0.8596381026889965,4.483254356644208,0.25789430895238064,3.6052912359857996,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-09-08 18:30:00,1157.1,1161.9,1151.5,1156.05,8679268.0,0.018824735449363,1.6981270877923098,0.008996150685524054,0.12379484048830453,10.10476206812747,0.19388804027247974,0.5863705135933635,0.48400454523584924,0.11263207574553653,2.37987057751281,0.5283407370889799,-0.021954314720812204,0.0,0.0,-0.0003746991598092438,13.423333333330627,8.904761904753938,1.0,0.0,-0.001467034863652092,0,2,1.0,2.0,1.0091309909477935,4.603588081520668,0.27660941904847375,3.6016880804181204,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-09-12 18:30:00,1159.6,1159.6,1128.6,1130.3,15794376.0,0.01983736052445427,1.7594843810667178,0.027426346987525416,0.09611225865262445,6.857925447924583,0.1879289779001495,1.0392809021164602,0.459142459226325,0.0757551455380195,2.1826420136542293,0.42474639437534356,-0.043739424703891715,0.0,0.0,-0.008073716542343167,2.7533333333327796,0.05802047781569932,0.0,0.0,0.00307080143592401,0,3,1.0,2.0,0.3319225331039965,4.185055220865107,0.21768700316567208,3.5890550760064195,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-09-13 18:30:00,1131.9,1141.0,1127.6,1128.8,8626114.0,0.019292813595365412,1.7510086234120263,0.011871013465627286,0.09192778263594911,4.094994343719559,0.1835536532816372,0.574694374528624,0.47347131767329265,0.020533107000337576,1.8829752648933304,0.4642539443917341,-0.045008460236886635,0.0,0.0,-0.003237770059457096,-6.013333333332209,3.3225806451600577,0.0,0.0,0.0014155533929046582,0,4,1.0,1.0,0.5169361462386048,4.487636974221018,0.23063927538569634,3.5883749302492856,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-09-14 18:30:00,1128.8,1141.8,1128.8,1133.5,8783678.0,0.018659680119971656,1.7578850700279691,0.011468901632112916,0.09395991290785828,2.166539451371939,0.18100595042058007,0.6105255813583971,0.49195381704179175,-0.0026646506270553458,1.7633456384506632,0.44193357537409445,-0.04103214890016917,0.0,0.0,-0.0010575482506389746,-5.34999999999893,1.765957446808108,0.0,0.0,0.0,1,0,2.0,1.0,0.6259589553754025,4.7545221637378505,0.23202125392510647,3.590570486039939,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-09-15 18:30:00,1135.05,1161.35,1128.1,1157.3,13022782.0,0.019022707805596912,1.7917866296179588,0.02873066620582388,0.11408036627088695,2.0761902714649345,0.17975406062581875,0.9027700391874474,0.4899506088050621,0.03673568642737914,2.1403567595938777,0.408111482187272,-0.020896785109983104,0.0,0.0,0.007296728802494992,-1.9099999999995634,0.49438202247188795,0.0,1.0,0.0013674459638288075,2,0,2.0,1.0,0.4060537608604956,4.213414027582019,0.22362268718123748,3.392679811038722,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-09-16 18:30:00,1165.8,1170.45,1132.2,1139.3,33776966.0,0.020341107739365337,1.8769136585102908,0.033573246730448494,0.09408580982324445,0.47035599021936036,0.173536474190817,2.1615354705403225,0.5238036320030096,-0.03959611540614483,1.4873299011150183,0.14699809058231111,-0.036125211505922177,0.0,0.0,-0.006987318235302645,-1.8333333333329818,0.44339622641507764,0.0,0.0,0.007344681586451217,0,1,2.0,2.0,0.35766728975008266,3.658400231339601,0.2158189902803425,3.2829186201170972,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-09-19 18:30:00,1130.55,1152.6,1129.55,1141.15,11406602.0,0.020300330657479982,1.9235741931141837,0.020198922139946486,0.09301786528433904,-0.7354659158461594,0.16126187896888813,0.7246738736251983,0.5149445245728784,-0.028656518975042004,1.7017339813951176,0.10921578597054679,-0.03456006768189499,0.0,0.0,4.3817369205312296e-05,0.3199999999999178,1.1745283018866493,0.0,0.0,-0.007680154480821552,1,0,1.0,2.0,0.34167084016116067,4.029766533914775,0.18578202785394834,3.342236145972104,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-09-20 18:30:00,1146.2,1151.75,1136.2,1146.1,9601578.0,0.01973801776753354,1.9151545289627612,0.013567751505104217,0.09463883890538015,-1.427845604407615,0.14847992611093005,0.6098836555461755,0.5146962032953151,-0.03382822692722725,1.7022437472325607,0.11592225593186818,-0.030372250423011896,0.0,0.0,0.0012376057424907105,2.4433333333328506,154.4999999982424,1.0,0.0,0.004425360382070674,2,0,1.0,2.0,0.3672633225119965,4.042728005151538,0.24985483095387126,3.478368758187846,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-09-21 18:30:00,1147.65,1163.85,1143.0,1158.4,10647530.0,0.019419189530128524,1.8728493689859986,0.017998964088397695,0.10277807923932672,-1.2897997926729836,0.1376484111529774,0.6781329609942204,0.517691474535001,-0.03766461084329503,1.6950257520230447,0.11148650992436725,-0.019966159052453376,0.0,0.0,0.0028713657023304215,4.076666666665827,0.9395348837208344,0.0,0.0,0.0013524125294478498,3,0,1.0,1.0,0.35733225876349567,4.01861178440377,0.3087968478335314,3.5497019406071573,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-09-22 18:30:00,1166.4,1190.1,1165.5,1186.7,15249444.0,0.019510133682367148,1.8402692628795958,0.020729754782168947,0.1255745485655966,0.38552638078052226,0.13284556487136984,0.96418540870123,0.5123826324180693,-0.007776393408021781,1.7147032042504986,0.10623655263181409,-0.0028569027812787675,1.0,0.0,0.00502498376760847,6.369999999998753,0.21182266009850997,0.0,0.0,0.006906077348066292,4,0,2.0,1.0,0.26860219115904355,3.4427406905953943,0.2716971535903507,3.3919574943745316,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-09-23 18:30:00,1193.2,1194.1,1178.15,1183.25,14710832.0,0.019132219572680936,1.7634816181889845,0.013479822522712704,0.1184291989182923,0.9094772177155974,0.12763521445305634,0.9399056165787366,0.5169176425859333,-0.04053818349032487,1.385319480691597,0.10300255206825477,-0.009086341177455742,0.0,0.0,-0.0016172127689495774,7.5699999999985135,0.6030150753767982,0.0,0.0,0.0054773742310609205,0,1,2.0,1.0,0.4144721630828675,3.471956183500192,0.2843286447980765,3.374350361486692,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-09-26 18:30:00,1185.3,1205.75,1179.7,1203.15,14886746.0,0.019018325973003677,1.623903335082055,0.02165149815068772,0.13276454239381774,2.1723714985030966,0.1233859956453108,0.9369627316541729,0.5028610924320134,0.002340786182978397,1.624377901009542,0.08053033177528747,-0.002156334231805853,1.0,0.0,0.005810065206487243,11.019999999997824,0.4593837535013612,0.0,0.0,0.0017325163743925232,1,0,2.0,2.0,0.24212946384210352,3.284291134159981,0.2747466479616361,3.2910480456037847,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-09-27 18:30:00,1207.7,1222.4,1197.6,1214.4,17463850.0,0.018954962216935586,1.4808096477016415,0.02042160737812925,0.13859784825258412,3.2752441430575914,0.12557785391425672,1.0859008553308596,0.4960580838091451,-0.00842287814605888,1.6564321502069772,0.09936664585365843,-0.006544502617801042,1.0,0.0,0.002421307506053317,13.356666666664035,2.7014925373130314,0.0,0.0,0.0037817396002160584,2,0,0.0,3.0,0.32424493864374226,3.5700202234939273,0.2218628898079723,3.3000615994204976,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-09-28 18:30:00,1224.85,1224.85,1201.05,1204.8,9411922.0,0.019152306222206737,1.2966405897015705,0.019754316069057053,0.1254185991116589,2.8819406852031975,0.11820364959423019,0.6163409864959762,0.5092669931142072,-0.010205616788163695,1.9129099939443772,0.19494134120163414,-0.016369351349144745,0.0,0.0,-0.004489492384388732,11.029999999997813,0.18703241895260955,0.0,0.0,0.00860507246376796,0,1,0.0,4.0,0.3212601846483016,3.490848983751269,0.28902319909813845,3.3414753399844415,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-09-29 18:30:00,1203.4,1208.0,1191.7,1200.7,13160064.0,0.01881468434928974,0.9918187142317443,0.013575414341633998,0.11740629961416123,1.915909274489529,0.10679741071356412,0.8551589889109357,0.5018451554916384,0.019800668762570344,1.608131006220286,0.2003532007720797,-0.01971670000408201,0.0,0.0,0.00047216975891581467,3.873333333332492,5.037037037035053,0.0,0.0,-0.0011620185922973628,0,2,0.0,5.0,0.3778648458781299,3.39915105991613,0.3403511407174822,3.375023050111595,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-09-30 18:30:00,1192.4,1210.5,1189.1,1202.8,8675084.0,0.01871111985584224,0.6206111099087834,0.01779181908879288,0.1151079136690645,1.0328468122331245,0.09676248942938098,0.5654941226434516,0.5060827158795282,0.012327942774907164,1.5999431937183688,0.2296817250599254,-0.0180022043515532,0.0,0.0,0.0016655562958027969,3.1266666666660172,1.0576923076922418,0.0,1.0,-0.006912634296660238,1,0,1.0,5.0,0.48766962963264066,3.5272289327311412,0.328021501908884,3.48709802404004,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-10-03 18:30:00,1216.75,1227.2,1209.15,1218.25,10572620.0,0.018584887837582695,0.5270793556102855,0.014816334906628313,0.12510170476112167,1.097691018114304,0.1019609677724307,0.7349905935827892,0.4899327420675673,-0.0752305953779182,1.4379180794372073,-0.058518392934961895,-0.007293024771838363,0.0,0.0,4.1044163519910105e-05,4.39999999999912,11.033333333325947,0.0,0.0,0.011597938144329927,2,0,2.0,5.0,-0.24699654841597452,2.7991022792489146,0.26371002235609414,3.457282584672791,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-10-04 18:30:00,1217.75,1244.9,1214.1,1243.55,13104850.0,0.018675423178214256,0.5474874850397154,0.02476780185758527,0.1433996266975606,2.379367647891705,0.11560211003122922,0.9771606933018443,0.41742693643623,0.036678746653957574,1.2729209482239165,-0.2559833278745818,-0.0010844244517633026,1.0,0.0,0.0075893640869129815,4.543333333332431,0.19379844961240475,0.0,0.0,-0.000410424789657295,3,0,2.0,1.0,-0.1902563894138283,2.6929120052035183,0.20332021779932952,3.3498158464071217,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-10-05 18:30:00,1248.7,1248.7,1215.85,1220.0,9933850.0,0.019599513607288555,0.6234362163195497,0.026926229508196814,0.11701767268452302,1.2336277225436447,0.12021691896013649,0.7601756817474234,0.42776310250376537,-0.007016183548964433,1.042775954459213,-0.19207973608956946,-0.022983903259389784,0.0,0.0,-0.006662957484631817,3.589999999999291,0.14459930313588643,0.0,0.0,0.004141369466446936,0,1,2.0,2.0,-0.13690703065785495,2.353230449963717,0.13875677707962097,3.2983250470452523,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-10-06 18:30:00,1236.8,1238.6,1223.8,1226.0,6135902.0,0.019194143894872777,0.6543343535906484,0.012071778140293591,0.11746508605210333,0.5094919861438427,0.12464858110879402,0.48381988905097867,0.45697896344819394,-0.026644457875921533,1.2231266294545788,-0.19279885829609147,-0.01817890606230482,0.0,0.0,-0.002819650797093429,5.866666666665478,0.37037037037033765,1.0,0.0,0.01377049180327864,1,0,0.0,3.0,-0.2370746922234687,2.430245900776276,0.14441321612260075,3.3037030326953016,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-10-07 18:30:00,1232.1,1279.4,1230.35,1273.1,15272774.0,0.020159804829408667,0.89979334986161,0.03852800251354972,0.15404000116029437,2.709314727035668,0.1409312187432485,1.1737562990714132,0.44137422492734973,0.021811580923980275,1.4687162794238084,-0.13330629839780236,-0.004924183210880238,1.0,0.0,0.00963559221222083,12.029999999997612,0.1963414634146338,0.0,0.0,0.004975530179445273,2,0,1.0,3.0,0.11040265560215133,2.7635945948208214,0.32692328437974527,3.3906142332854983,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-10-10 18:30:00,1287.5,1296.35,1260.8,1264.25,14300752.0,0.0208593925177639,1.1823356491727817,0.028119438402214696,0.14011332144747704,3.049726284993433,0.14478973877549073,1.105398024007828,0.4417233172321097,0.03174259335546798,1.4898257802839672,-0.10377446806138962,-0.024761831295560525,0.0,0.0,-0.007497252315905125,11.119999999997757,0.5290322580644915,0.0,0.0,0.011310973214987103,0,1,2.0,3.0,0.34378753945957075,2.879088271116188,0.32692789335054684,3.385936633764343,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-10-11 18:30:00,1260.6,1278.7,1258.8,1271.5,6470306.0,0.020376907526407462,1.2980142596912134,0.015650806134486887,0.1404497758117014,3.227363444262032,0.14640704119862558,0.5043340040372561,0.4536160630551471,0.0665760236972226,1.692583926192672,-0.12214680090935286,-0.01916920584718625,0.0,0.0,0.0014439485429245914,7.09666666666525,0.8256880733944127,0.0,0.0,-0.0028870872058533426,1,0,3.0,0.0,0.27932473103427985,2.9228343319498338,0.30059310480859963,3.3948502517753223,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-10-12 18:30:00,1276.8,1296.1,1272.2,1284.4,9644208.0,0.020099440147581527,1.312982981114244,0.018607910308315045,0.14592218007144608,3.646878716927894,0.14890964656128133,0.7492140704930135,0.44989560546885426,0.07658529749344598,1.7016141538495249,-0.1361360172485843,-0.009218189532147808,0.0,0.0,0.00012977911594472111,11.209999999997748,2.1447368421049067,0.0,0.0,0.00416830515139595,2,0,4.0,0.0,0.2134845114057869,2.88209404278265,0.3136455703816699,3.4448312959342946,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-10-13 18:30:00,1287.0,1295.1,1280.7,1287.0,8350254.0,0.019425262073049072,1.302499507396481,0.011188811188811074,0.1422901186135597,3.5303729096986274,0.1539834697152199,0.6606837336945742,0.46511177718228813,0.03490315985505551,1.652581590693076,-0.12981624722181012,-0.007212558336868826,0.0,0.0,-0.00046598322460401985,11.626666666664407,14399999999999.863,1.0,0.0,0.002024291497975636,3,0,5.0,0.0,0.3786781966636116,3.24949901817077,0.2949768724448891,3.501245938207963,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-10-17 18:30:00,1271.85,1308.3,1268.85,1290.45,13163766.0,0.02017314335221844,1.39856311142105,0.030570731140299907,0.1395305711560876,3.1302054812393365,0.15171712579190894,1.1340109959154807,0.2715411302754711,0.13486880595583028,2.773938081278441,0.3547516924274264,-0.013643659711075362,0.0,0.0,0.000969593546385531,5.649999999998824,1.1209677419354105,0.0,1.0,-0.011771561771561833,4,0,6.0,0.0,0.4949247532172198,3.686132329209219,0.27895210001858434,3.5236634557640936,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-10-18 18:30:00,1298.2,1311.3,1290.6,1302.0,8553542.0,0.01970987639375212,1.4483316584184445,0.01589861751152076,0.14397576388059063,3.083010587333092,0.14866139375546222,0.7460247437927597,0.28131349179457493,0.14000731089043061,2.7275599984524708,0.33711044532760726,-0.0070921985815602445,0.0,0.0,0.0005379236148467263,5.4999999999988995,4.4473684210515385,0.0,0.0,0.006005656941377034,5,0,7.0,0.0,0.41255928885488785,3.6720528410299407,0.29223328545773325,3.5644208589982647,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-10-19 18:30:00,1307.2,1307.2,1282.8,1287.0,12307862.0,0.019869539784695776,1.4575133274322762,0.018958818958819016,0.12503638666635192,1.558140295078374,0.1391475620115145,1.0609486947887483,0.2758214944035902,0.09227850476105194,2.142773745178515,0.301440815309977,-0.018531228551818758,0.0,0.0,-0.004126902244003034,4.533333333332396,0.20792079207919942,0.0,0.0,0.003993855606758865,0,1,7.0,1.0,0.3988312940057271,3.284168316478629,0.28345767499863794,3.5103604840039937,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-10-20 18:30:00,1299.9,1300.2,1240.7,1249.9,20171662.0,0.02239820729302601,1.648237977778304,0.04760380830466433,0.0876630863734498,-2.226893776365067,0.12567109417910324,1.6702523624526575,0.3077979074668565,0.009916383350033081,1.5696610945138811,-0.03343711777527248,-0.04682376267825808,0.0,0.0,-0.010842038619816424,-4.126666666665817,0.1899999999999962,0.0,0.0,0.010023310023310087,0,2,7.0,2.0,0.0018184216265957616,3.2679512806117446,0.07597363538692431,3.645400809597525,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-10-21 18:30:00,1248.7,1270.1,1244.65,1252.2,10678092.0,0.022211864309797134,1.791841337649724,0.02032422935633269,0.08481236696494224,-4.710645481671527,0.11866475376858233,0.9012229273694934,0.3082187823287353,-0.05478147673345426,1.5210281091691662,-0.10251563252649776,-0.04506977808281848,0.0,0.0,-0.002747580934177371,-6.389999999998777,6.2714285714267275,1.0,0.0,-0.0009600768061445271,1,0,1.0,2.0,0.08953764760020559,3.7962472119561244,0.05356170321843807,3.766440594611161,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-10-24 18:30:00,1277.3,1277.3,1224.85,1240.0,16653522.0,0.0238495423014668,2.0466155269031607,0.0422983870967742,0.0699626117097054,-7.163195852752381,0.1092858674814081,1.3941156518342421,0.31445910128575655,-0.06157560737257428,1.490228678587621,-0.13947141282221673,-0.054373522458628774,0.0,0.0,-0.005919057226460624,-8.363333333331648,0.4061662198391341,0.0,1.0,0.020044721290528582,0,1,1.0,2.0,0.12752997877925235,3.6098719136542616,0.05307039202344494,3.749958240779307,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-10-25 18:30:00,1247.3,1272.0,1240.65,1268.25,9441266.0,0.023454964484224315,2.249004678409946,0.024719101123595415,0.08940649357565823,-6.869872215173245,0.10483391688344398,0.8087910029680191,0.31946785364319513,-0.08328252437176144,1.4334692375415983,-0.22273377754272142,-0.0328300160146419,0.0,0.0,0.006308021899547759,-8.19999999999836,0.4964200477326656,1.0,0.0,0.0058870967741935076,1,0,1.0,2.0,0.1427471433493269,3.4015567123134764,0.040162804821768004,3.5797814999722988,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-10-26 18:30:00,1263.95,1275.8,1248.7,1252.2,9582754.0,0.023604619480715495,2.3743550915399263,0.021641910237981066,0.07139373591453507,-7.682329133873466,0.1011886364358274,0.8495912220283106,0.3097856971278904,-0.1451692111678114,1.137793280417422,-0.24814775927701177,-0.04506977808281848,0.0,0.0,-0.005322106601000726,-6.686666666665341,1.3063829787232852,0.0,0.0,-0.0033904987187068415,0,1,1.0,2.0,0.29761903493286307,3.260202465156241,0.034940370885454396,3.5302784631600157,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-10-27 18:30:00,1248.7,1257.25,1234.6,1238.5,9572958.0,0.023467337140479577,2.4151599372881374,0.01828825191764237,0.05601077753429797,-8.977796456477847,0.09533124643947437,0.848117288304903,0.3091796198283526,-0.14431405814098924,1.1360595584034068,-0.2429689814321726,-0.05551742545565462,0.0,0.0,-0.003980859704853465,-4.029999999999212,1.220588235293997,0.0,0.0,-0.0027950806580418442,0,2,2.0,2.0,0.30515033899109856,3.1925134406139883,0.10022096868350584,3.528718322613164,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-10-28 18:30:00,1237.3,1237.3,1192.3,1208.8,13782082.0,0.025056482321918518,2.4711804257595027,0.03722700198544008,0.027580086300405603,-11.508715212010294,0.09304092500513277,1.2176699486101632,0.3101219183685008,-0.16621633945052908,1.1294122082668168,-0.27627057114686765,-0.07816670479676652,0.0,0.0,-0.003298153034300789,-8.569999999998268,0.5789473684210323,0.0,0.0,-0.0009689140088817477,0,3,2.0,1.0,0.2441572649746046,2.8415867991030277,0.06299310319266578,3.362961513723273,3,0.43388373911755823,-0.900968867902419,18,-1.0,-1.8369701987210297e-16
2021-10-31 18:30:00,1208.8,1218.2,1188.7,1209.5,14990628.0,0.02499542820525343,2.4516133848776054,0.024390243902439004,0.025142477429066383,-12.715028377721577,0.09114579668139133,1.288498611741736,0.30459297982767214,-0.14573282749053826,1.1888216221329477,-0.26919626722428447,-0.07763288339815441,0.0,0.0,0.0033458688198207886,-8.383333333331626,41.142857142795634,0.0,0.0,0.0,1,0,2.0,2.0,0.25520200780068075,2.847439153822702,0.08823413251966984,3.3732822652431733,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-11-01 18:30:00,1212.95,1214.4,1189.2,1191.9,10234270.0,0.025062961621019397,2.355907405498715,0.02114271331487543,0.00735549532326417,-14.166750618327704,0.09848344433859915,0.8809534774320806,0.30556479909886547,-0.18093208460084506,0.9937006537308072,-0.2376627899635457,-0.09105467856325768,0.0,0.0,-0.00550688360450574,-12.359999999997473,0.19714964370545857,1.0,0.0,0.0028524183546920568,0,1,0.0,3.0,0.4459795023134379,2.942440407406797,0.14684633712338685,3.3226083709368184,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-11-02 18:30:00,1194.4,1201.0,1172.9,1183.7,11609570.0,0.02512962209471567,2.2485233311938333,0.02373912308862033,-0.002157201757794855,-15.064013903819905,0.11041105703808336,1.0058106124487232,0.30604736612845124,-0.24552848387413517,0.801414853030546,-0.2829833118746569,-0.09730801494699903,0.0,1.0,-0.0018270744322015464,-14.606666666663694,1.6261682242988937,0.0,0.0,0.002097491400285257,0,2,0.0,4.0,0.640761978196553,3.5478047291701666,0.19109359960572533,3.448337113053109,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-11-03 18:30:00,1188.15,1193.8,1186.7,1190.95,1651616.0,0.023798356519446905,2.1036342871926004,0.005961627272345525,0.0014185255910594413,-14.546400193012648,0.11659582240155648,0.1484146497283304,0.3738785116818174,-0.21984608850351287,0.8827303866723594,-0.33003634484825034,-0.09177915046137408,0.0,0.0,0.0003919976480141371,-10.59333333333122,1.5357142857137458,1.0,0.0,0.003759398496240637,1,0,1.0,4.0,0.5170334854128229,3.6432164422321165,0.15357977825363883,3.4769381785676114,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
2021-11-07 18:30:00,1200.75,1201.0,1170.7,1192.4,19692844.0,0.023886668247643333,1.8804714422918065,0.025410935927541033,0.00023823184992073364,-13.506091419352167,0.12261323734774064,1.6680035307441412,0.37283990457987404,-0.15290594381153388,0.9974103550203158,-0.2709817412993152,-0.09067337756424905,0.0,0.0,0.003675542212620396,-4.953333333332339,2.628742514969779,0.0,1.0,0.008228724967462905,2,0,1.0,4.0,0.556625263521829,3.7216344658409652,0.16841403876073427,3.481064078627563,6,-0.7818314824680299,0.6234898018587334,18,-1.0,-1.8369701987210297e-16
2021-11-08 18:30:00,1193.9,1205.3,1185.3,1201.85,15185630.0,0.02319471896542645,1.8097370825451662,0.016641011773515818,0.005822278647544068,-11.651377786638198,0.1253540213329347,1.2867128821315168,0.3726750355175324,-0.1589059619742021,0.996673192379824,-0.43301558865706574,-0.08346678868298633,0.0,0.0,0.0036465364862418885,-1.5966666666663503,1.5157232704401185,0.0,0.0,0.0012579671251257956,3,0,1.0,2.0,-0.2535732312828132,2.8369912025572406,0.18487411676634122,3.5405978118238406,0,0.0,1.0,18,-1.0,-1.8369701987210297e-16
2021-11-09 18:30:00,1199.45,1219.15,1193.25,1215.3,9928612.0,0.02282184580243392,1.7725279018102096,0.02131161030198311,0.014468679020373744,-9.101611617231315,0.1260987549360401,0.8571508834955981,0.377797032984354,-0.08204002252950174,1.2293812962711332,-0.43495697056982874,-0.07320979180965449,0.0,0.0,0.005016952890260993,2.146666666666195,0.6340694006308899,0.0,0.0,-0.0019969214128217846,4,0,0.0,3.0,-0.3793615353780625,2.7046430829879196,0.13631827257221893,3.513042995824662,1,0.7818314824680298,0.6234898018587336,18,-1.0,-1.8369701987210297e-16
2021-11-10 18:30:00,1210.6,1225.1,1208.45,1217.5,10382760.0,0.022130246972606227,1.7221999116751305,0.013675564681724723,0.014011261979699853,-6.947067243125971,0.1252041600920374,0.8814714867691026,0.35828533113515015,-0.08443028661534628,1.2670319342753114,-0.41942886041733013,-0.07153206741401655,0.0,0.0,0.0003971460264855437,6.229999999998727,1.4130434782606132,0.0,0.0,-0.003867357854027847,5,0,1.0,3.0,-0.35106044242444107,2.7552020759095277,0.17812789459363787,3.6264941423447814,2,0.9749279121818236,-0.22252093395631434,18,-1.0,-1.8369701987210297e-16
