date,open,high,low,close,volume
2021-08-01 18:30:00,717.5,717.5,708.1,711.3,13258786.0
2021-08-02 18:30:00,705.0,720.0,705.0,717.4,12033120.0
2021-08-03 18:30:00,720.5,737.2,720.0,732.6,22053948.0
2021-08-04 18:30:00,733.6,753.5,728.7,742.4,18822408.0
2021-08-05 18:30:00,741.8,750.0,737.0,746.3,13339270.0
2021-08-08 18:30:00,746.0,753.7,738.0,752.0,10998048.0
2021-08-09 18:30:00,744.5,759.9,744.5,753.8,14838346.0
2021-08-10 18:30:00,757.4,759.4,745.5,747.5,12585786.0
2021-08-11 18:30:00,748.5,753.8,744.6,750.7,8597674.0
2021-08-12 18:30:00,750.6,765.5,750.5,763.1,16658428.0
2021-08-15 18:30:00,763.1,767.5,760.7,765.3,6252778.0
2021-08-16 18:30:00,758.6,762.0,752.6,757.3,8282666.0
2021-08-17 18:30:00,778.4,782.7,754.2,756.5,22985932.0
2021-08-19 18:30:00,743.0,759.9,743.0,757.4,13150406.0
2021-08-22 18:30:00,764.9,766.6,754.3,762.3,10843054.0
2021-08-23 18:30:00,765.0,782.2,763.7,779.4,18381314.0
2021-08-24 18:30:00,776.0,782.4,774.0,778.7,7727974.0
2021-08-25 18:30:00,775.0,785.5,771.7,777.4,11119002.0
2021-08-26 18:30:00,776.0,779.3,772.6,774.2,6382138.0
2021-08-29 18:30:00,777.8,785.0,775.8,784.1,9049166.0
2021-08-30 18:30:00,781.8,791.7,781.1,790.7,12062576.0
2021-08-31 18:30:00,787.5,799.0,787.2,789.6,12422558.0
2021-09-01 18:30:00,787.0,796.0,785.6,794.5,9618524.0
2021-09-02 18:30:00,793.0,799.0,784.2,788.0,10735334.0
2021-09-05 18:30:00,790.0,790.5,781.0,782.8,7876896.0
2021-09-06 18:30:00,781.2,791.0,777.6,784.6,7245496.0
2021-09-07 18:30:00,786.0,790.2,782.8,788.2,6724080.0
2021-09-08 18:30:00,787.0,789.7,780.5,784.3,8250948.0
2021-09-12 18:30:00,781.0,792.0,776.8,777.8,8959164.0
2021-09-13 18:30:00,780.0,782.2,773.3,774.3,9758506.0
2021-09-14 18:30:00,767.5,777.4,767.5,773.4,14822998.0
2021-09-15 18:30:00,768.9,782.2,768.2,780.0,10260550.0
2021-09-16 18:30:00,784.5,794.5,779.6,791.1,20498102.0
2021-09-19 18:30:00,782.0,790.8,779.0,779.9,8781610.0
2021-09-20 18:30:00,781.0,784.3,764.5,776.0,14774996.0
2021-09-21 18:30:00,774.5,775.1,765.0,766.8,10582202.0
2021-09-22 18:30:00,771.0,786.0,771.0,785.0,13664304.0
2021-09-23 18:30:00,789.5,804.0,787.5,800.8,20806702.0
2021-09-26 18:30:00,807.8,817.8,804.0,812.6,16415462.0
2021-09-27 18:30:00,816.0,816.0,791.0,807.5,12773790.0
2021-09-28 18:30:00,798.5,803.3,792.6,796.9,16263036.0
2021-09-29 18:30:00,793.0,803.2,791.6,797.5,15975348.0
2021-09-30 18:30:00,791.5,794.5,782.6,791.4,11128596.0
2021-10-03 18:30:00,794.5,800.7,791.8,792.9,7051028.0
2021-10-04 18:30:00,796.0,798.8,788.1,797.7,10257178.0
2021-10-05 18:30:00,798.0,813.4,793.5,807.4,18600830.0
2021-10-06 18:30:00,813.3,813.8,803.5,805.2,11265724.0
2021-10-07 18:30:00,806.0,811.0,800.1,801.3,7245562.0
2021-10-10 18:30:00,800.0,822.5,799.5,816.9,13080848.0
2021-10-11 18:30:00,812.5,820.8,812.5,814.8,8176946.0
2021-10-12 18:30:00,818.5,824.0,815.0,819.7,6225644.0
2021-10-13 18:30:00,819.0,845.0,819.0,843.7,14757288.0
2021-10-17 18:30:00,852.5,862.5,833.5,835.2,28856456.0
2021-10-18 18:30:00,837.7,846.2,835.5,844.4,8987540.0
2021-10-19 18:30:00,844.6,849.4,832.2,836.9,10908568.0
2021-10-20 18:30:00,835.9,841.0,830.4,838.2,9738190.0
2021-10-21 18:30:00,840.0,854.0,835.4,840.4,12175554.0
2021-10-24 18:30:00,845.0,845.0,806.9,828.5,16426766.0
2021-10-25 18:30:00,825.0,836.9,823.2,826.4,12090656.0
2021-10-26 18:30:00,826.4,832.5,818.6,821.4,13249642.0
2021-10-27 18:30:00,825.0,825.0,793.6,796.8,17797750.0
2021-10-28 18:30:00,795.0,801.0,780.0,791.4,12406874.0
2021-10-31 18:30:00,792.5,805.5,791.8,802.6,8122320.0
2021-11-01 18:30:00,803.0,811.0,800.0,803.4,13237722.0
2021-11-02 18:30:00,802.6,805.0,787.8,790.7,10207338.0
2021-11-03 18:30:00,797.5,798.9,795.0,797.0,1096808.0
2021-11-07 18:30:00,796.0,802.4,785.2,800.1,18943580.0
2021-11-08 18:30:00,797.3,797.3,784.5,786.1,12695476.0
2021-11-09 18:30:00,784.0,784.5,775.0,777.6,13714126.0
2021-11-10 18:30:00,775.0,777.4,767.8,774.2,7999404.0
2021-11-11 18:30:00,775.0,779.5,772.5,776.5,14914092.0
2021-11-14 18:30:00,781.0,785.9,777.2,778.6,9533594.0
2021-11-15 18:30:00,777.5,778.6,770.8,774.0,8245406.0
2021-11-16 18:30:00,768.4,772.0,764.2,765.4,7598878.0
2021-11-17 18:30:00,763.0,771.8,762.6,769.7,9152874.0
2021-11-21 18:30:00,773.0,776.4,749.5,757.7,15261272.0
2021-11-22 18:30:00,751.0,763.9,748.2,757.8,11235214.0
2021-11-23 18:30:00,762.0,768.2,757.0,759.0,30802286.0
2021-11-24 18:30:00,757.4,766.6,753.5,763.0,10251652.0
2021-11-25 18:30:00,750.0,753.4,742.5,745.0,18624936.0
2021-11-28 18:30:00,747.4,753.8,731.0,750.6,12990996.0
2021-11-29 18:30:00,747.5,764.5,743.3,746.8,25221542.0
2021-11-30 18:30:00,747.5,753.5,744.6,752.3,8677634.0
2021-12-01 18:30:00,752.2,764.4,750.0,762.9,11203110.0
2021-12-02 18:30:00,762.9,768.0,753.5,756.8,8124694.0
2021-12-05 18:30:00,756.5,759.4,748.7,751.9,7029532.0
